id,created_at,text,retweet_count,favorite_count,media_count,url_count
691005757286924290,2016-01-23 21:13:05,"RT @Mona_dr23: No love is greater than a mother's love, i don't know how my life would have been without my mother, 🙏Ya ALLAH don't take he…",1375,0,0,0
690918909709545472,2016-01-23 15:27:59,RT @KameronBennett: God will give you everything you need.,744,0,0,0
690917873997496326,2016-01-23 15:23:52,"RT @awkwardnarwhal_: @_Alexithymia_x had a great night too! thanks for the catchup, deffo need to do it more often😁💓",1,0,0,0
690684330218225664,2016-01-22 23:55:51,RT @FriendsComedy: Character progression through all 10 seasons of Friends... https://t.co/6LLA6qfOFG,14215,0,1,0
690683690238767104,2016-01-22 23:53:18,Had a fabulous night with @awkwardnarwhal_ 🎉 thank you so much☺☺,1,1,0,0
690526806265499648,2016-01-22 13:29:54,RT @viiiiohe: @_Alexithymia_x love you too xxxx,1,0,0,0
690526749071953920,2016-01-22 13:29:41,RT @joshuadun: i’m going to my first ever NAMM convention in Anaheim this sat. signing with tre cool at @sjcdrums booth from 1-2p https://t…,3087,0,0,0
690526608323710976,2016-01-22 13:29:07,"Anni, Cris and Tiegan all in one day 🎉🎉",4,2,0,0
690526329737977856,2016-01-22 13:28:01,RT @JoshRamsay: she thinks my cats are soooo cool and she loves them hard. but they bully her RT @snow13MT: how well does bennie get a long…,74,0,0,0
690526241934462976,2016-01-22 13:27:40,"RT @JoshRamsay: I was gonna call it ""greg"" RT @DoItLikeMtrench: @JoshRamsay what would you name it O",46,0,0,0
690526166697000960,2016-01-22 13:27:22,"RT @JoshRamsay: i once tried to buy one, hoping it could just live in my hot tub. it couldn't  RT @JoshRamsaysgirl: what do you think of pl…",76,0,0,0
690246695112810496,2016-01-21 18:56:50,@viiiiohe aawwwh ily💗,0,1,0,0
690246554410708992,2016-01-21 18:56:17,RT @Harry_Styles: So sad to hear more terrible news from Peshawar. Sending love to everyone there. H,169370,0,0,0
689575138480779264,2016-01-19 22:28:19,"RT @MTrenchLuva99: ""I threw it up to keep it down and watch it burn, I hate the sound.""",2,0,0,0
689575125008650240,2016-01-19 22:28:16,RT @trencher_Naina: I'm in the Mood to scream,2,0,0,0
689548273523257344,2016-01-19 20:41:34,"Currently sitting on ""all of the above""
Now bye xxx",0,0,0,0
689548032975716352,2016-01-19 20:40:36,"I don't talk alot alot, when I'm:
Tired
Sad
Sick of people
Sick of myself
Or all of the above.",0,3,0,0
689547684244488192,2016-01-19 20:39:13,Everyone fucks with your emotions. It's life. It's not fair but its unfair to everyone.,1,0,0,0
689166789952061440,2016-01-18 19:25:41,Not ignoring anyone. I've had no sleep and been at uni all day. I'll reply when i feel better,0,0,0,0
688779020096376832,2016-01-17 17:44:49,"RT @Deen0verDunyaa: Allāh states that the best tools to ease the effects of affliction are:

• Patience.
• Prayer.

[Tafsīr Ibn Kathīr - 2:…",637,0,0,0
688778991872950274,2016-01-17 17:44:43,RT @mewsisewordsB: Loving someone you don't see everyday is not a bad thing. It's just a proof that love is not in sight but in the heart.,38,0,0,0
688767667105304576,2016-01-17 16:59:43,"Was tagged by the lovely: @geescupoftea &amp; @Taytay412 Soz if been tagged (ps, I'm counting Josh and tyler as one!) https://t.co/4WUt5GATmE",3,7,1,0
688758638563987456,2016-01-17 16:23:50,RT @inhaleexhaleeee: Just me or nah 👀 http://t.co/Es2D80QM63,2399,0,1,0
688739469063811072,2016-01-17 15:07:40,Feels creeping in. Taking ovar me.,0,0,0,0
688738929370120192,2016-01-17 15:05:31,RT @JoshRamsay: the one rumor that is true is that I did get a new tattoo. Me and my sisters got matching ones for our mom. #AwwwwShucks,302,0,0,0
688521767309172741,2016-01-17 00:42:36,"RT @RedheadChaos: Remember while you are making empty gestures and saying all the right things, there is someone's feelings involved. It's …",134,0,0,0
688521473049374721,2016-01-17 00:41:25,"RT @dxyle: @paperphotoyo ""you have no idea😇😇😇"" do you think I was born yesterday? Ugh fuckboys",1,0,0,0
688521214508298240,2016-01-17 00:40:24,RT @dxyle: I love this quote and Effy so much https://t.co/ORjv14IQKM,3832,0,1,0
688520772911034368,2016-01-17 00:38:39,@dxyle this is brilliant👏🏻,1,1,0,0
688520713024724995,2016-01-17 00:38:24,RT @dxyle: Like a boss https://t.co/oI9ioza2TU,4,0,1,0
688520157543682048,2016-01-17 00:36:12,RT @JScriptz: Don’t tell people your plans. Show them your results.,1505,0,0,0
688520141169102849,2016-01-17 00:36:08,"RT @MrPeterAndre: Nice meeting you pal RT @crwannell Met @MrPeterAndre today at Coffee #1, lovely bloke, really down to earth… https://t.co…",12,0,0,0
688519868694556674,2016-01-17 00:35:03,Mark wright is perfecto,0,0,0,0
688518597224837120,2016-01-17 00:30:00,"RT @mtrench: Thank you, God bless! RT @stylrnson: @mtrench i'm in love with all songs of astoria !! just a fantastic job",32,0,0,0
688518489397678080,2016-01-17 00:29:34,RT @astoRlla: I don't like being called fat??? I don't care if you're joking ??? It's not funny???? It's rude.,2,0,0,0
688518456329777152,2016-01-17 00:29:26,RT @_sickerthings: Shut up &amp; kiss me,4,0,0,0
688518412746776577,2016-01-17 00:29:16,"RT @JoshRamsay: This video is going to be epic. Pretty dark. I already know we're gonna have to have 2 versions. A clean one for tv, and a …",303,0,0,0
688413680619405312,2016-01-16 17:33:06,"RT @YourFavPosts: If we grew apart as friends, there is a 100% chance I'm cheering you on from afar and that I still love you",1373,0,0,0
688402950948007937,2016-01-16 16:50:28,"Praise to @itvhub so i can catch up with my fave Take me out, the Gossip before tonights new viewing😄",0,1,0,0
688391606198755328,2016-01-16 16:05:23,"RT @JoshRamsay: Los Angeles! that was straight up, one of the most memorable shows in my whole career. Iconic venue. Honor to play the trou…",94,0,0,0
688127905692397568,2016-01-15 22:37:32,RT @MrPeterAndre: Love from us :) https://t.co/vfm68KCotL,46,0,0,1
688088647401340928,2016-01-15 20:01:32,Lol @ me for caring too much for people when they don't even give 2 fucks about me.,1,1,0,0
688088463170777089,2016-01-15 20:00:48,RT @bbceastenders: Now watching Friday night’s #EastEnders (You are in for a regal treat…) RT if you are too!,128,0,0,0
688088257763098625,2016-01-15 19:59:59,RT @saintpiercing: Hey @Abbiesaint98 happy birthday!! 🎂🎁🎉,7,0,0,0
688028826065047554,2016-01-15 16:03:49,SAME. I KNOW HOW MUCH IT MEANS https://t.co/Unhau23F3P,1,1,0,1
688028181803220993,2016-01-15 16:01:16,@DoItLikeMtrench OMG @mtrench THANK YOU❤,1,1,0,0
688027950457946113,2016-01-15 16:00:20,RT @DoItLikeMtrench: THEY MESSAGED ME A HAPPY BIRTHDAY AGAIN https://t.co/ldjnUJI93C,1,0,1,0
688024698173665280,2016-01-15 15:47:25,RT @MrPeterAndre: Can’t wait for my UK tour in Feb/ March! Put the date in your diary and get tickets today: https://t.co/Do9CKkCT27,71,0,0,1
687796399887495168,2016-01-15 00:40:15,RT @JacobWhitesides: do you ever get a little uncomfortable thinking about the amount of true friends you lack?,3438,0,0,0
687796104260403200,2016-01-15 00:39:04,@Abbiesaint98 this stunner turns 18 today! She'd love a tweet from you! :) @saintpiercing,0,1,0,0
687795405564817408,2016-01-15 00:36:17,😘😘ly!!! Have a fabulous daaaay❤💖❤💖 https://t.co/Z1hAebDg91,0,1,0,1
687792686816968704,2016-01-15 00:25:29,"Awwhh, my 3 fave triplets birthday today!! 🎉 @mtrench a hbd tweet would make their day @DoItLikeMtrench @Drews_Juliet1 @Abbiesaint98",3,3,0,0
687792209983356929,2016-01-15 00:23:36,"@Drews_Juliet1 HAPPY BIRTHDAY, girlll. Wishing you a year full of happiness! Ly lotsss 🎉🎂🎁",0,1,0,0
687791999265681408,2016-01-15 00:22:45,Wishing my Chummy @Abbiesaint98 a big happy 18th Birthdaaaay. Ly 🎂🎉🎉,1,1,0,0
687791601083658240,2016-01-15 00:21:10,"HAPPY BIRTHDAY TO MY BEAUTIFUL GAL, @DoItLikeMtrench  ILYSM! HAVE A GREAT DAY🎂🎁💖
BIG 1 8; FINALLY🎉🎉🎉",1,1,0,0
687722582297149440,2016-01-14 19:46:55,"RT @Harry_Styles: A moment, a love, a dream, a laugh, a kiss, a cry, our rights, our wrongs...A Moment AAAHHHHHH!!",297759,0,0,0
687722581819002880,2016-01-14 19:46:55,Basically. https://t.co/Pql9thSeQl,0,0,1,0
687721660456243202,2016-01-14 19:43:15,Hoping you wish Tiegan a hbd for her 18th! @mtrench,1,1,0,0
687712931375673345,2016-01-14 19:08:34,"@MrPeterAndre theres a while until i qualify but I'm in my first year uni and after grad, I'm hoping to find a cure in the field of science",0,0,0,0
687712610297462785,2016-01-14 19:07:18,"RT @MrPeterAndre: We lose another legend to this terrible disease :( 

Very very sad https://t.co/exdyYyyd0j",77,0,0,1
687691075205632001,2016-01-14 17:41:43,OMG HOW AWESOME WOULD THAT BE...PLEASE 😻🎉🎉 https://t.co/xq4KuT4sHS,0,1,0,1
687688859208015872,2016-01-14 17:32:55,"Don't even get me started, I can't wait!😘 incomplete without ya😢💕 https://t.co/DX3ZOqsLcQ",1,1,0,1
687688394617532416,2016-01-14 17:31:04,"@Abbiesaint98 @Drews_Juliet1 @DoItLikeMtrench ❤yay, and Welcome!! Xxx",0,2,0,0
687688323826106368,2016-01-14 17:30:47,@awkwardnarwhal_ 😭Not long now though (hopefully!!) 😘 MISSING YOU SO MUCH❤,0,2,0,0
687684285189455872,2016-01-14 17:14:44,RT @MrDDyer: #ThoughtfulThursday https://t.co/yWFuQ6w7b8,314,0,1,0
687684211013189633,2016-01-14 17:14:27,RT @MrDDyer: Another massive loss.              R.I.P Alan Rickman https://t.co/yEAkAQMLxq,1479,0,1,0
687683543170940929,2016-01-14 17:11:47,My faves birthday tomorrow🎉Got to see yas soon💖 @Abbiesaint98 @Drews_Juliet1 @DoItLikeMtrench big 1 8 !  Have a smashing day tomorrow🎁🎂,2,4,0,0
687682638937743360,2016-01-14 17:08:12,"@JoshRamsay @MattWebbMT @mtrench Please tweet Tiegz HBD. You mean the world to her, well me too but she would love hbd tweet from her faves!",0,0,0,0
687681968285290497,2016-01-14 17:05:32,@mtrench your girls birthday tomorrow! Her big 1 8 🎉 i know it would make @DoItLikeMtrench day if you were to send her a HBD tweet!Much love,0,0,0,0
687681628378894337,2016-01-14 17:04:11,Its her 18th tmrw! Do i need to tell you who... Probs not but you know what to do: please tweet HBD. Tiegan loves you @mtrench,2,1,0,0
687681190606802945,2016-01-14 17:02:26,RT @DoItLikeMtrench: #RIPAlanRickman you helped bring my favourite story of all time to life 😘💔,2,0,0,0
687632128239136769,2016-01-14 13:47:29,RT @MrPeterAndre: Go on my son mrmichaelandre number 4 in the uk dj downloads. @kissfmuk need to play this https://t.co/GYhJd77G2Q,37,0,0,1
687524201952063488,2016-01-14 06:38:37,Taking this moment to thank Allah for  everything. Wouldn't be here without His help and guidance. Alhamdulillah.,0,0,0,0
687523241104130048,2016-01-14 06:34:48,RT @StudentOfAhmad: Amazed to see that an Uber driver gives pamphlets on the true Islam to his customers.Whoever you are I love you! https:…,540,0,0,0
687522862098440192,2016-01-14 06:33:18,RT @StudentOfAhmad: Six people left killed in suicide bombings in Jakarta. Here is a video of the bombs going off #PrayForJakarta https://t…,146,0,0,0
687522552260988928,2016-01-14 06:32:04,RT @zaynmalik: Need to watch this ..  https://t.co/xYgo34MAjp,44493,0,0,1
687345892173725696,2016-01-13 18:50:05,RT @DoItLikeMtrench: It's my birthday on Friday @mtrench,1,0,0,0
687344639268012032,2016-01-13 18:45:06,I love shopping for other people😏,0,3,0,0
687305075392409600,2016-01-13 16:07:54,@JamesArthur23 EXCITED ISN'T EVEN THE WORD. OMG🎉,0,0,0,0
687304930995105792,2016-01-13 16:07:19,"RT @JamesArthur23: Just wanna let you guys know that I'm very close to finishing writing for this album, just 2 more sessions and then we g…",460,0,0,0
687304891082125312,2016-01-13 16:07:10,RT @JamesArthur23: Thanks to all my true fans for baring with me whilst I've been quietly working on my craft and trying to live a happy li…,504,0,0,0
687304713994420224,2016-01-13 16:06:27,RT @drewryanscott: Hello planet Earth :) hope you're all have a great day!! Studio with the fellas tonight,32,0,0,0
687304220572315649,2016-01-13 16:04:30,RT @mtrench: #TOMORROW https://t.co/dWkxXq00iF,110,0,1,0
687273280500293633,2016-01-13 14:01:33,RT @mtrench: Be kind.,497,0,0,0
687273188015890432,2016-01-13 14:01:11,RT @MattWebbMT: https://t.co/BEMJsqXGU5,42,0,0,1
687272888278343680,2016-01-13 14:00:00,RT @mtrench: Mr. David Bowie may you rest in peace. You were a true music icon and will be greatly missed. We lost a legend.,262,0,0,0
687253717905702912,2016-01-13 12:43:49,"Loving my physiology lab rotation. It's so interesting and to think, I'll be testing and working with my own blood soon!!",0,0,0,0
687253346533650432,2016-01-13 12:42:21,RT @Hollyoaks: @Hollyoaks When life doesn't play ball and your GIF fails... https://t.co/rM7C8cP6Qh,34,0,1,0
687253200508981248,2016-01-13 12:41:46,RT @rachelmilne241: Need to get myself used to writing 2016 instead of 2015 in dates 😂,1,0,0,0
687253092686020608,2016-01-13 12:41:20,"""Assignments worth of stuff"" I've just done the same😂😂 you're welcome! 😂😏 nah, its goals❤ https://t.co/o7DoEYqtl9",0,1,0,1
687247200401895425,2016-01-13 12:17:55,RT @JoshRamsay: considering it for the next tour.depends if i can survive it emotionally every night. RT @emojiphobe:will we ever hear dear…,118,0,0,0
687247151768977408,2016-01-13 12:17:44,RT @Harry_Styles: Love to Istanbul. So sad to hear more terrible news. Thinking of everyone there. H,179671,0,0,0
687247062040195072,2016-01-13 12:17:22,"RT @bbceastenders: ""You need to be with them, not me..."" But should Kush let Shabnam leave? #EastEnders https://t.co/3tjT1UrGnR",39,0,1,0
687227352326131712,2016-01-13 10:59:03,"RT @MrPeterAndre: Top of the morning to you .....So we are prepping for my 2016 tour, if you want the chance to… https://t.co/qzAFYKbqAf",36,0,0,1
686998338718314498,2016-01-12 19:49:02,RT @zaynmalik: Kay then ... 😂 https://t.co/MLy8aBhPEc,40463,0,0,1
686900800111669249,2016-01-12 13:21:27,RT @DoItLikeMtrench: @marianaslester @somnystars @snow13MT @sIeeepyeyes @_Alexithymia_x  https://t.co/oTo0MJztiN,3,0,0,1
686900790431236096,2016-01-12 13:21:25,"RT @quotethatmutual: quote this tweet and type ""@"" and the first five users that show up are who you're teaming up with to be the next aven…",40,0,0,0
686900712765276160,2016-01-12 13:21:06,"Got a whole load of notifs on twitter but i can't reply until I'm free from uni tonight and depending on how tired i am, it may be later!",0,1,0,0
686899040022347776,2016-01-12 13:14:27,RT @DoItLikeMtrench: I never posted this but look how good my eyeliner is 💝 https://t.co/uFucR2KEjZ,4,0,1,0
685972297669328896,2016-01-09 23:51:55,RT @JoshRamsaysgirl: i hate how all of the people who seem the nicest are really some of the saddest!! they deserve better😔❤️,5,0,0,0
685971631940976640,2016-01-09 23:49:16,I hope Marianas Trench wish Tiegan a HBD on the 15th for her big 1 8!!🎉,2,1,0,0
685971217455689728,2016-01-09 23:47:37,"RT @xyyxxyx: IF YOU DON'T LIKE ME:

1. Me neither
2. I don't care",165,0,0,0
685966766464438272,2016-01-09 23:29:56,RT @MrPeterAndre: Go on mrmichaelandre number 7 in the uk Dj download charts. Proud of you bro https://t.co/hWqdynVOuX,54,0,0,1
685587676293107713,2016-01-08 22:23:34,"New Mac lipstick, liner and highlighter to add to thr collection. Also; welcome home urban decay eyeliner😻😻",0,1,0,0
685587182006972418,2016-01-08 22:21:36,"One reason to why i prefer shoping in England:
TWENTY ØNE PILØTS ARE ACTUALLY PLAYED OVER HERE!!!!??😋",0,3,0,0
685586848375267328,2016-01-08 22:20:16,RT @marianaslester: josh ramsay screaming rt if u agree,25,0,0,0
685586583333040129,2016-01-08 22:19:13,RT @zaynmalik: https://t.co/nL7yBybWxb,174948,0,1,0
685223069049303040,2016-01-07 22:14:45,England is so much more exciting than Scotland. Don't make this week end😩😩,0,1,0,0
685218124921200644,2016-01-07 21:55:06,#EastEnders  💔,0,0,0,0
685217748595650561,2016-01-07 21:53:36,RT @zaynmalik: Thank you for your support and love .. My grandma was a beautiful person and will be missed dearly x,153338,0,0,0
685217669306519552,2016-01-07 21:53:17,RT @MrPeterAndre: Really proud of my bro mrmichaelandre for getting his first ever top 10 in the djcity UK TOP 20… https://t.co/XA6QIWugJV,27,0,0,1
684575807172382720,2016-01-06 03:22:45,"RT @ChrisSwavey: Stop letting people who do so little for you, control so much of your mind, feelings, and emotions.",59,0,0,0
684575535381504001,2016-01-06 03:21:41,"RT @JoshRamsay: I write them all and produce them all, along with songs for other artists. It's my job and shit https://t.co/jMxyxqg2ay",151,0,0,1
684575244678488064,2016-01-06 03:20:31,Not been on for a while so came on to check how yall are and hope everything is okay. May have to go as its past 3am but..❤❤,0,1,0,0
